,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income,age,fnlwgt,capital-gain,capital-loss,hours-per-week
445,2,9,0,5,0,0,0,38,0,20,298227,0,0,35
446,2,8,6,1,4,1,1,38,0,44,290521,0,0,40
447,2,8,1,6,1,3,0,38,0,51,56915,0,0,40
448,2,8,1,9,1,0,0,38,0,20,146538,0,0,40
449,3,6,0,2,3,0,1,38,0,17,258872,0,0,5
450,2,8,0,9,3,1,1,38,0,19,206399,0,0,40
451,7,9,1,6,1,0,0,38,1,45,197332,0,0,55
452,2,8,1,6,1,0,0,38,1,60,245062,0,0,40
453,2,10,1,1,1,1,0,0,1,42,197583,0,0,40
454,6,8,1,5,2,0,1,38,1,44,234885,0,0,40
455,2,11,1,9,1,2,0,38,1,40,72887,0,0,40
456,2,8,1,1,2,0,1,38,0,30,180374,0,0,40
457,2,9,1,7,1,1,0,38,0,38,351299,0,0,50
458,2,8,1,7,1,0,0,38,0,23,54012,0,0,60
459,7,9,1,2,1,0,0,38,0,32,115745,0,0,40
460,2,10,0,8,3,0,0,38,0,44,116632,0,0,40
461,3,8,1,7,1,1,0,38,0,54,288825,0,0,40
462,2,12,1,3,1,0,0,38,0,32,132601,0,0,50
463,2,1,2,6,4,0,0,38,0,50,193374,0,0,40
464,2,12,0,10,0,0,1,38,0,24,170070,0,0,20
465,2,8,1,0,2,0,1,38,0,37,126708,0,0,60
466,2,8,4,7,4,0,0,38,0,52,35598,0,0,40
467,2,9,1,7,1,0,0,38,0,38,33983,0,0,40
468,2,13,1,1,1,0,0,38,1,49,192776,0,1977,45
469,2,12,1,10,2,0,1,38,1,30,118551,0,0,16
470,2,9,0,3,4,0,0,38,1,60,201965,0,0,40
471,5,9,0,5,3,0,0,38,0,22,139883,0,0,40
472,2,8,0,6,0,0,0,38,0,35,285020,0,0,40
473,2,8,0,7,0,0,0,38,0,30,303990,0,0,60
474,2,11,4,4,0,0,1,38,0,67,49401,0,0,24
475,2,12,0,6,0,0,1,38,0,46,279196,0,0,40
476,2,4,0,4,0,0,0,38,0,17,211870,0,0,6
477,2,9,0,2,3,0,0,38,0,22,281432,0,0,30
478,2,5,0,4,0,0,0,38,0,27,161155,0,0,40
479,2,8,0,4,4,0,1,38,0,23,197904,0,0,35
480,2,10,1,6,1,0,0,31,0,33,111746,0,0,45
481,6,9,1,6,1,0,0,38,0,43,170721,0,0,20
482,4,12,0,3,0,0,0,38,0,28,70100,0,0,20
483,2,8,2,6,4,0,1,38,0,41,193626,0,0,40
484,2,7,0,9,5,1,0,38,0,52,271749,594,0,40
485,2,9,2,0,3,1,1,38,0,25,189775,0,0,20
486,3,1,1,13,1,0,0,38,0,63,401531,0,0,35
487,3,8,1,7,1,0,0,38,0,59,286967,0,0,45
488,3,12,4,3,4,0,1,38,0,45,164427,0,0,40
489,2,12,1,5,1,0,0,38,1,38,91039,15024,0,60
490,2,8,0,4,0,0,1,38,0,40,347934,0,0,35
491,5,8,4,0,0,0,0,38,0,46,371373,0,0,40
492,2,10,0,1,0,0,1,38,0,35,32220,0,0,60
493,2,8,4,3,4,0,1,38,0,34,187251,0,0,25
494,2,12,0,6,3,0,0,38,0,33,178107,0,0,20
495,2,8,4,0,4,0,1,38,0,41,343121,0,0,36
496,2,9,0,9,3,0,0,38,0,20,262749,0,0,40
497,2,2,0,4,3,0,0,7,0,23,403107,0,0,40
498,2,9,0,3,0,0,1,38,0,26,64293,0,0,35
499,2,8,1,10,1,0,0,38,0,72,303588,0,0,20
500,3,8,0,8,0,0,0,30,0,23,324960,0,0,40
501,3,8,1,7,1,0,0,38,0,62,114060,0,0,40
502,2,9,1,0,1,0,0,38,0,52,48925,0,0,40
503,2,9,4,4,4,0,1,9,0,58,180980,0,0,42
504,2,12,0,5,0,0,1,38,0,25,181054,0,0,40
505,2,12,0,1,0,1,0,38,0,24,388093,0,0,40
506,2,9,0,11,3,0,0,38,0,19,249609,0,0,8
507,2,9,1,1,1,0,0,38,0,43,112131,0,0,40
508,3,8,5,0,4,1,1,38,0,47,543162,0,0,40
509,2,8,4,4,4,0,1,38,0,39,91996,0,0,40
510,2,11,2,2,4,0,0,38,0,49,141944,0,1380,42
511,3,2,6,6,4,1,1,38,0,53,251804,0,0,30
512,2,11,0,6,0,0,0,38,0,32,37070,0,0,45
513,2,9,1,3,1,0,0,38,1,34,337587,0,0,50
514,2,8,4,6,0,0,0,38,0,28,189346,0,0,45
515,6,11,6,0,4,0,1,38,0,57,222216,0,0,38
516,2,9,0,0,0,3,1,38,0,25,267044,0,0,20
517,1,9,0,9,3,0,0,38,0,20,214635,0,0,24
518,7,9,0,4,4,0,1,38,0,21,204226,0,0,35
519,2,12,1,3,1,0,0,38,1,34,108116,0,0,50
520,7,12,1,1,1,0,0,38,1,38,99146,15024,0,80
521,2,8,1,1,1,0,0,38,1,50,196232,7688,0,50
522,3,9,4,2,0,1,0,38,0,24,248344,0,0,50
523,3,9,1,10,1,0,0,38,1,37,186035,0,0,45
524,2,9,4,9,4,0,0,38,1,44,177905,0,0,58
525,2,9,1,5,2,0,1,38,0,28,85812,0,0,40
526,2,12,1,1,1,0,0,38,1,42,221172,0,0,40
527,2,9,4,0,0,0,1,38,0,74,99183,0,0,9
528,6,8,1,6,1,0,0,38,0,38,190387,0,0,50
529,6,13,1,3,1,0,0,38,0,44,202692,0,0,40
530,2,6,4,9,4,4,1,32,0,44,109339,0,0,46
531,2,8,0,9,0,0,0,38,0,26,108658,0,0,40
532,2,8,1,4,1,1,0,38,0,36,197202,0,0,40
533,2,10,1,1,2,0,1,38,1,41,101739,0,0,50
534,2,15,1,3,1,0,0,38,1,67,231559,20051,0,48
535,3,7,1,10,1,0,0,38,0,39,207853,0,0,50
536,2,1,6,13,0,1,1,38,0,57,190942,0,0,30
537,2,11,5,6,0,0,0,38,0,29,102345,0,0,40
538,7,12,0,8,0,0,1,38,0,31,41493,0,0,45
539,1,8,0,12,4,1,1,38,0,34,190027,0,0,40
540,2,9,1,7,1,0,0,38,0,44,210525,0,0,40
541,2,14,0,3,3,0,0,38,0,29,133937,0,0,40
542,2,9,0,2,4,0,1,38,0,30,237903,0,0,40
543,2,8,0,7,0,0,0,38,0,27,163862,0,0,40
544,2,9,1,5,1,0,0,38,0,27,201872,0,0,50
545,2,8,0,2,0,0,1,38,0,32,84179,0,0,45
546,2,5,1,4,2,0,1,38,0,58,51662,0,0,8
547,3,9,1,11,1,0,0,38,0,35,233327,0,0,40
548,2,8,0,2,3,0,0,38,0,21,259510,0,0,36
549,2,9,0,6,4,0,0,38,0,28,184831,0,0,40
550,6,9,4,1,0,0,0,38,0,46,245724,0,0,50
551,6,8,5,4,4,0,1,38,0,36,27053,0,0,40
552,2,6,6,0,4,0,1,38,0,72,205343,0,0,40
553,2,8,1,9,2,1,1,38,0,35,229328,0,0,40
554,5,11,4,6,4,1,1,38,1,33,319560,0,0,40
555,2,6,0,9,0,0,1,38,0,69,136218,0,0,40
556,2,8,1,9,1,0,0,38,0,35,54576,0,0,40
557,2,8,5,0,4,0,1,31,0,31,323069,0,0,20
558,2,8,1,10,2,0,1,38,0,34,148291,0,0,32
559,2,6,1,4,1,0,0,25,0,30,152453,0,0,40
560,2,12,0,7,0,0,0,38,0,28,114053,0,0,55
561,2,12,1,5,1,0,0,38,1,54,212960,0,0,35
562,2,9,1,3,1,0,0,38,1,47,264052,0,0,50
563,2,8,0,2,4,1,1,38,0,24,82804,0,0,40
564,6,12,1,3,1,0,0,38,1,52,334273,0,0,60
565,2,8,0,2,3,3,0,38,0,20,27337,0,0,48
566,7,13,1,1,1,0,0,38,0,43,188436,5013,0,45
567,2,3,5,4,4,0,1,25,0,45,433665,0,0,40
568,6,8,5,6,0,0,0,38,0,29,110663,0,0,35
569,2,13,4,1,4,0,0,38,0,47,87490,0,0,42
570,2,8,0,6,3,0,0,38,0,24,354351,0,0,40
571,2,8,1,3,1,0,0,38,0,51,95469,0,0,40
572,2,6,0,5,3,0,0,38,0,17,242718,0,0,12
573,2,11,1,6,1,0,0,38,1,37,22463,0,1977,40
574,2,14,0,3,0,0,1,38,0,27,158156,0,0,70
575,2,12,1,1,2,0,0,38,1,29,350162,0,0,40
576,1,7,0,6,3,0,0,38,0,18,165532,0,0,25
577,6,10,4,5,4,0,1,38,0,36,28738,0,0,35
578,3,12,0,3,0,0,1,38,0,58,283635,0,0,40
579,6,9,1,6,1,0,0,38,0,26,86646,0,0,45
580,3,9,1,10,1,0,0,38,1,65,195733,0,0,30
581,2,8,1,5,1,0,0,38,1,57,69884,0,0,40
582,2,8,1,6,1,0,0,38,0,59,199713,0,0,40
583,2,8,1,9,1,0,0,38,0,27,181659,0,0,40
584,6,12,0,10,0,0,0,38,0,31,340939,0,0,40
585,2,9,0,5,3,0,1,38,0,21,197747,0,0,24
586,2,9,0,0,0,0,0,38,0,29,34292,0,0,60
587,2,6,0,4,3,0,0,38,0,18,156764,0,0,40
588,2,5,1,6,1,0,0,38,1,52,25826,0,1887,47
589,7,12,4,3,0,0,0,38,0,57,103948,0,0,80
590,2,8,1,4,1,0,0,38,0,42,137390,0,0,40
591,3,8,1,8,2,2,1,38,0,55,105138,0,0,40
592,2,3,0,7,0,0,0,38,1,60,39352,0,0,48
593,2,12,1,3,1,0,0,1,1,31,168387,7688,0,40
594,2,12,0,0,3,0,1,38,0,23,117789,0,0,40
595,2,8,0,5,3,0,0,38,0,27,267147,0,0,40
596,3,9,0,5,4,3,1,38,0,23,99399,0,0,25
597,6,15,1,3,1,0,0,38,1,42,214242,0,1902,50
598,2,9,0,10,0,0,0,38,0,25,200408,2174,0,40
599,2,12,0,3,0,0,1,38,0,49,136455,0,0,45
600,2,12,0,10,0,0,0,38,0,32,239824,0,0,40
601,2,9,0,0,3,0,0,38,0,19,217039,0,0,28
602,2,3,4,4,0,0,1,38,0,60,51290,0,0,40
603,3,4,1,4,1,0,0,38,0,42,175674,0,0,40
604,6,10,0,8,0,0,0,38,0,35,194404,0,0,40
605,2,8,0,0,4,1,1,38,0,48,45612,0,0,37
606,2,13,1,6,1,0,0,38,1,51,410114,0,0,40
607,2,8,0,6,0,3,0,38,0,29,182521,0,0,40
608,3,8,5,1,0,1,0,38,0,36,339772,0,0,40
609,2,5,0,4,3,0,1,38,0,17,169658,0,0,21
610,2,13,4,3,0,0,1,38,0,52,200853,6849,0,60
611,2,8,0,6,0,0,0,38,0,24,247564,0,0,40
612,2,8,1,2,1,0,0,38,0,24,249909,0,0,50
613,3,12,0,3,3,0,0,38,0,26,208122,1055,0,40
614,2,12,0,4,3,0,1,38,0,27,109881,0,0,20
615,2,8,0,2,3,0,0,38,0,39,207824,0,0,60
616,2,8,1,7,1,1,0,38,0,30,369027,0,0,45
617,6,8,1,1,1,0,0,38,0,50,114117,0,0,32
618,7,12,1,5,1,0,0,38,0,52,51048,0,0,55
619,2,15,1,3,1,0,0,38,1,46,102388,15024,0,45
620,2,12,0,5,3,0,1,38,0,23,190483,0,0,20
621,2,6,6,4,0,1,1,38,0,45,462440,0,0,20
622,2,4,6,13,4,1,1,38,0,65,109351,0,0,24
623,2,11,1,7,1,0,0,38,0,29,34383,0,0,55
624,2,4,2,2,4,0,0,7,0,47,241832,0,0,40
625,2,8,0,8,3,1,0,38,0,30,124187,0,0,60
626,2,8,1,5,1,0,0,38,1,34,153614,0,0,45
627,6,8,1,5,1,0,0,38,0,38,267556,0,0,64
628,2,9,1,1,1,0,0,38,1,33,205469,0,0,40
629,2,12,1,5,1,0,0,38,1,49,268090,0,0,26
630,6,9,0,4,4,1,1,38,0,47,165039,0,0,40
631,3,5,5,4,4,1,1,38,0,49,120451,0,0,40
632,2,9,1,6,1,0,0,38,1,43,154374,15024,0,60
633,2,12,1,0,2,1,1,38,1,30,103649,0,0,40
634,6,8,1,6,1,0,0,38,0,58,35723,0,0,60
635,2,8,0,4,3,0,1,38,0,19,262601,0,0,14
636,2,12,0,2,0,0,0,38,0,21,226181,0,0,40
637,2,12,1,1,1,0,0,38,1,33,175697,15024,0,60
638,7,2,1,7,1,0,0,4,0,47,248145,0,0,50
639,6,14,1,3,1,0,0,38,1,52,289436,0,0,60
640,2,8,4,6,0,0,0,38,0,26,75654,0,0,55
641,2,8,1,6,1,0,0,38,0,60,199378,0,0,40
642,2,9,0,2,3,0,0,38,0,21,160968,0,0,40
643,2,9,1,5,1,0,0,38,1,36,188563,5178,0,50
644,2,9,1,6,1,0,0,38,0,31,55849,0,0,45
645,7,14,5,3,0,0,0,38,1,50,195322,0,0,40
646,3,8,4,0,4,0,1,38,0,31,402089,0,0,40
647,2,8,1,6,1,0,0,38,0,71,78277,0,0,15
648,0,8,1,7,1,0,0,38,0,58,158611,0,0,50
649,4,12,1,10,1,0,0,38,1,30,169496,0,0,40
650,2,9,0,4,3,0,0,38,0,20,130959,0,0,20
651,2,8,0,1,5,0,0,38,0,24,556660,4101,0,50
652,2,14,1,3,1,2,0,35,1,35,292472,0,0,40
653,4,9,5,1,0,0,1,38,0,38,143774,0,0,45
654,2,8,0,9,3,0,1,38,0,27,288341,0,0,32
655,4,9,0,0,4,2,1,29,0,29,71592,0,0,40
656,3,4,6,3,4,0,1,38,0,70,167358,1111,0,15
657,2,8,1,6,1,0,0,38,0,34,106742,0,0,45
658,2,3,1,6,1,0,0,38,0,44,219288,0,0,35
659,2,8,1,9,1,0,0,38,1,43,174524,0,0,40
660,6,7,1,2,1,1,0,38,1,44,335183,0,0,40
661,2,13,0,5,0,0,0,38,0,35,261293,0,0,60
662,2,9,0,3,0,0,0,38,0,27,111900,0,0,40
663,3,13,0,3,0,0,0,38,0,43,194360,0,0,38
664,2,9,0,5,0,0,1,38,0,20,81145,0,0,25
665,2,10,4,3,4,0,1,38,1,42,341204,8614,0,40
666,4,9,1,7,1,0,0,38,0,27,249362,3411,0,40
667,2,8,1,6,1,1,0,38,1,42,247019,0,0,40
668,1,6,2,6,3,2,1,34,0,20,114746,0,1762,40
669,2,4,0,9,0,0,0,38,0,24,172146,0,1721,40
670,5,9,4,1,0,0,0,38,0,48,110457,0,0,40
671,2,6,0,4,3,0,1,38,0,17,80077,0,0,20
672,6,6,0,8,3,0,0,38,0,17,368700,0,0,10
673,2,12,1,1,1,0,0,38,1,33,182556,0,0,40
674,7,8,1,5,1,0,0,38,1,50,219420,0,0,50
675,2,8,0,5,3,0,1,38,0,22,240817,2597,0,40
676,2,7,0,4,3,0,0,38,0,17,102726,0,0,16
677,2,9,1,0,1,0,0,25,0,32,226267,0,0,40
678,2,8,0,6,0,0,0,38,0,31,125457,0,0,45
679,6,8,6,1,0,0,0,38,0,58,204021,0,0,50
680,3,8,0,11,3,0,0,38,0,29,92262,0,0,48
681,2,11,1,6,1,0,0,31,1,37,161141,0,0,40
682,6,8,1,6,1,0,0,38,1,34,190290,0,0,40
683,3,9,5,1,4,1,0,38,0,23,430828,0,0,40
684,4,6,0,0,3,0,1,38,0,18,59342,0,0,5
685,2,8,4,1,0,0,1,38,0,34,136721,0,0,40
686,3,3,0,5,0,0,0,38,0,66,149422,0,0,4
687,3,12,1,3,2,0,1,38,0,45,86644,0,0,55
688,2,13,0,1,0,0,0,5,0,41,195124,0,0,35
689,2,8,0,4,5,0,0,38,0,26,167350,0,0,30
690,3,9,1,8,1,0,0,38,0,54,113000,0,0,40
691,2,9,0,9,3,1,1,38,0,24,140027,0,0,45
692,2,9,1,3,1,0,0,38,0,42,262425,0,0,50
693,2,9,0,3,3,0,0,38,0,20,316702,0,0,20
694,4,12,0,10,0,0,1,38,0,23,335453,0,0,20
695,0,10,0,8,5,0,0,38,0,25,202480,0,0,45
696,2,13,0,3,0,0,0,38,1,35,203628,0,0,60
697,2,13,1,10,1,0,0,38,1,31,118710,0,1902,40
698,2,12,0,3,3,0,1,30,0,30,189620,0,0,40
699,2,8,0,5,3,0,1,38,0,19,475028,0,0,20
700,3,12,0,3,0,0,0,38,0,36,110866,0,0,50
701,2,12,6,5,4,0,1,4,0,31,243605,0,1380,40
702,2,9,0,2,3,0,0,38,0,21,163870,0,0,30
703,6,9,1,6,1,0,0,38,0,31,80145,0,0,40
704,2,14,4,3,4,0,1,38,1,46,295566,25236,0,65
705,2,12,4,1,3,0,1,38,1,44,63042,0,0,50
706,2,7,1,4,1,1,0,22,0,40,229148,0,0,40
707,2,9,0,5,0,1,0,38,0,45,242552,0,0,40
708,2,8,1,6,1,0,0,38,0,60,177665,0,0,35
709,2,6,0,4,5,0,0,38,0,18,208103,0,0,25
710,2,12,1,3,1,0,0,38,0,28,296450,0,0,40
711,2,9,4,0,4,1,1,38,0,36,70282,0,0,40
712,2,12,5,3,0,0,0,16,0,36,271767,0,0,40
713,2,11,1,10,1,0,0,38,0,40,144995,4386,0,40
714,3,12,4,0,4,0,1,15,0,36,382635,0,0,35
715,2,8,5,4,4,1,1,38,0,31,295697,0,0,40
716,2,8,1,9,1,0,0,38,0,33,194141,0,0,40
717,4,8,0,10,3,0,1,38,0,19,378418,0,0,40
718,2,9,0,5,3,0,1,38,0,22,214399,0,0,15
719,2,12,1,1,1,0,0,38,1,34,217460,0,0,45
720,2,8,0,4,0,0,0,38,0,33,182556,0,0,40
721,2,8,1,6,1,0,0,38,0,41,125831,0,2051,60
722,2,12,0,3,0,0,0,38,0,29,271328,4650,0,40
723,3,8,1,1,1,0,0,38,1,50,50459,0,0,42
724,2,12,1,1,1,0,0,38,1,42,162140,7298,0,45
725,2,12,0,3,0,0,0,12,1,43,177937,0,0,40
726,2,8,1,5,2,0,1,38,0,44,111502,0,0,40
727,2,9,0,4,0,0,1,38,0,20,299047,0,0,20
728,2,8,1,4,1,0,0,25,0,31,223212,0,0,40
729,6,6,1,1,1,0,0,33,1,65,118474,9386,0,59
730,2,9,0,4,0,0,1,38,0,23,352139,0,0,24
731,2,9,4,0,0,2,1,38,0,55,173093,0,0,40
732,2,11,1,0,1,0,0,38,0,26,181655,0,2377,45
733,2,11,0,4,3,0,1,38,0,25,332702,0,0,15
734,2,9,1,11,2,1,1,38,0,45,51164,0,0,40
735,2,9,1,6,1,0,0,38,0,35,234901,2407,0,40
736,2,9,0,5,0,1,1,38,0,36,131414,0,0,36
737,4,12,1,3,1,0,0,38,0,43,260960,0,0,50
738,2,8,6,4,4,1,1,38,0,56,156052,594,0,20
739,2,12,1,10,1,0,0,38,1,42,279914,0,0,40
740,2,9,0,4,5,0,1,38,0,19,192453,0,0,25
741,6,8,1,7,1,0,0,38,0,55,200939,0,0,72
742,2,13,0,1,0,0,1,38,1,42,151408,14084,0,50
743,2,11,0,10,3,0,0,38,0,26,112847,0,0,40
744,2,7,0,2,3,0,0,38,0,17,316929,0,0,20
745,3,12,1,3,2,0,1,38,1,42,126319,0,0,40
746,2,8,1,7,1,0,0,38,1,55,197422,7688,0,40
747,2,9,0,0,3,1,1,38,0,32,267736,0,0,40
748,2,6,0,6,3,1,0,13,0,29,267034,0,0,40
749,4,12,1,3,1,0,0,38,0,46,193047,0,0,37
750,4,12,1,1,1,0,0,38,1,29,356089,7688,0,40
751,2,12,0,3,4,0,0,38,0,22,223515,0,0,20
752,6,5,1,6,1,0,0,38,0,58,87510,0,0,40
753,2,8,0,7,4,0,0,38,0,23,145111,0,0,50
754,2,8,0,2,0,0,0,38,0,39,48093,0,0,40
755,2,11,0,6,3,0,0,38,0,27,31757,0,0,38
756,2,8,1,7,1,0,0,38,1,54,285854,0,0,40
757,3,12,0,3,0,0,1,38,0,33,120064,0,0,45
758,5,8,1,0,2,0,1,38,1,46,167381,0,0,40
759,2,8,0,8,0,1,0,38,0,37,103408,0,0,40
760,2,8,0,4,0,0,1,38,0,36,101460,0,0,18
761,3,8,1,0,2,0,1,38,1,59,420537,0,0,38
762,3,8,4,11,4,0,0,31,0,34,119411,0,0,40
763,7,14,1,1,1,0,0,38,1,53,128272,0,0,70
764,2,12,0,5,0,0,0,38,1,51,386773,0,0,55
765,2,5,5,4,4,0,1,38,0,32,283268,0,0,42
766,4,9,2,4,5,0,0,38,0,31,301526,0,0,40
767,2,9,1,5,2,0,1,10,0,22,151790,0,0,30
768,6,12,4,5,0,0,1,38,0,47,106252,0,0,50
769,2,8,0,9,0,0,0,38,0,32,188557,0,0,40
770,2,9,0,8,0,0,1,38,0,26,171114,0,0,38
771,2,2,5,8,0,0,0,12,0,37,327323,0,0,32
772,2,8,4,6,4,0,0,38,0,31,244147,0,0,55
773,2,11,1,10,2,0,1,38,1,37,280282,0,0,24
774,2,8,0,5,0,0,0,38,0,55,116442,0,0,38
775,3,11,4,10,0,0,0,38,0,23,282579,0,0,56
776,2,9,4,0,4,0,1,38,0,36,51838,0,0,40
777,2,13,1,3,1,0,0,6,0,34,73585,0,0,40
778,2,12,1,5,1,0,0,38,1,43,226902,0,0,50
779,2,9,0,10,0,0,0,38,0,54,279129,0,0,40
780,4,9,1,6,1,0,0,21,0,43,146908,0,0,40
781,2,11,0,9,0,0,1,38,0,28,196690,0,1669,42
782,2,11,1,1,1,0,0,38,1,40,130760,0,0,50
783,6,9,1,1,1,0,0,38,0,41,49572,0,0,60
784,2,12,0,5,0,4,1,38,1,40,237601,0,0,55
785,2,9,4,0,0,1,1,38,0,42,169628,0,0,38
786,6,8,1,8,1,0,0,38,0,61,36671,0,2352,50
787,2,7,0,9,3,0,0,38,0,18,231193,0,0,30
788,1,8,1,5,1,0,0,38,0,59,192130,0,0,16
789,6,8,0,3,0,0,1,38,0,21,149704,1055,0,40
790,2,11,1,10,1,0,0,38,1,48,102102,0,0,50
791,7,12,1,10,1,0,0,38,0,41,32185,0,0,40
792,0,9,0,11,3,0,0,38,0,18,196061,0,0,33
793,2,8,0,5,0,0,1,38,0,23,211046,2463,0,40
794,2,8,1,7,1,0,0,38,1,60,31577,0,0,60
795,2,9,0,4,5,1,0,38,0,22,162343,0,0,20
796,2,8,1,9,1,0,0,38,0,61,128831,0,0,40
797,2,8,0,9,0,1,0,38,0,25,316688,0,0,40
798,2,13,0,10,0,0,0,38,1,46,90758,0,0,35
799,2,12,1,1,1,0,0,8,1,43,274363,0,1902,40
800,2,10,4,6,0,0,0,38,0,43,154538,0,0,40
801,2,8,0,4,3,1,0,38,0,24,106085,0,1721,30
802,6,6,0,8,4,0,0,38,0,68,315859,0,0,20
803,2,8,4,0,4,0,1,38,0,31,51471,0,0,38
804,2,6,0,5,3,0,1,38,0,17,193830,0,0,20
805,2,8,1,6,1,0,0,38,1,32,231043,5178,0,48
806,1,13,2,6,5,0,0,38,0,50,23780,0,0,40
807,2,12,1,3,1,0,0,38,1,33,169879,3103,0,47
808,2,12,1,3,1,0,0,38,1,64,270333,0,0,40
809,2,8,0,7,3,0,0,38,0,20,138768,0,0,30
810,2,8,5,4,3,0,1,38,0,30,191571,0,0,36
811,7,9,0,9,3,1,0,38,0,22,219941,0,0,40
812,2,9,4,1,0,0,0,38,0,43,94113,0,0,45
813,2,9,0,0,3,0,0,38,0,22,137510,0,0,40
814,2,5,0,8,3,0,0,38,0,17,32607,0,0,20
815,6,8,1,4,2,0,1,21,0,47,93208,0,0,75
816,2,11,0,3,0,0,1,38,0,41,254440,0,0,60
817,2,9,1,6,1,0,0,38,1,56,186556,0,0,50
818,2,8,1,7,1,0,0,38,0,64,169871,0,0,45
819,2,8,1,7,1,0,0,38,1,47,191277,0,0,50
820,2,11,0,0,4,0,0,38,0,48,167159,0,0,40
821,2,13,0,3,0,0,1,38,0,31,171871,0,0,46
822,2,11,0,10,3,0,0,38,0,29,154411,0,0,40
823,2,8,6,0,0,0,1,38,0,30,129227,0,0,40
824,2,8,1,1,1,0,0,38,0,32,110331,0,1672,60
825,2,8,6,7,4,0,0,38,1,57,34269,0,653,42
826,2,8,6,4,0,0,1,38,0,62,174355,0,0,40
827,2,8,5,9,4,0,1,38,0,39,680390,0,0,24
828,2,9,0,0,0,0,0,38,0,43,233130,0,0,25
829,7,12,0,5,3,0,0,38,0,24,165474,0,0,40
830,5,6,1,13,1,0,0,38,0,42,257780,0,0,15
831,2,9,1,0,2,0,1,38,1,53,194259,4386,0,40
832,2,9,0,2,3,0,0,38,0,26,280093,0,0,40
833,6,8,1,1,1,0,0,38,0,73,177387,0,0,40
834,4,6,6,7,0,0,1,38,0,72,28929,0,0,24
835,2,8,1,9,1,0,0,38,0,55,105304,0,0,40
836,2,8,4,0,0,0,0,38,0,25,499233,0,0,40
837,2,12,4,3,0,0,1,38,1,41,180572,0,0,50
838,2,12,0,1,0,0,0,38,0,24,321435,0,0,50
839,2,8,6,8,0,0,0,38,0,63,86108,0,0,6
840,2,6,0,5,3,0,0,38,0,17,198124,0,0,20
841,2,9,1,6,1,0,0,38,0,35,135162,0,0,50
842,2,9,1,3,1,0,0,38,1,51,146813,0,0,40
843,3,12,6,3,0,0,1,38,0,62,291175,0,0,48
844,2,8,1,6,1,0,0,38,1,55,387569,4386,0,40
845,2,9,4,3,0,0,0,38,0,43,102895,0,0,40
846,3,8,4,4,0,0,1,38,0,40,33274,0,0,50
847,2,12,1,1,1,0,0,38,1,37,86551,0,0,45
848,2,12,1,6,1,0,0,38,0,39,138192,0,0,40
849,2,8,0,6,3,0,0,38,0,31,118966,0,0,18
850,2,13,6,3,0,0,1,38,1,61,99784,0,0,40
851,2,11,4,0,0,0,1,38,0,26,90980,0,0,55
852,6,8,1,5,1,0,0,38,0,46,177407,0,0,50
853,2,12,0,3,0,0,1,38,0,26,96467,0,0,40
854,4,14,4,3,3,0,0,38,1,48,327886,0,0,50
855,2,8,0,7,3,0,0,38,0,34,111567,0,0,40
856,3,8,0,0,3,0,1,38,0,34,166545,0,0,40
857,2,8,1,4,1,0,0,38,1,59,142182,0,0,40
858,2,12,0,3,3,0,1,38,0,34,188798,0,0,40
859,2,12,0,1,0,0,1,38,1,49,38563,0,0,56
860,2,6,0,0,3,0,1,38,0,18,216284,0,0,20
861,2,8,1,8,1,0,0,25,0,43,191547,0,0,40
862,2,6,1,1,1,0,0,38,0,48,285335,0,0,50
863,7,9,1,1,1,0,0,38,0,28,142712,0,0,70
864,2,8,1,9,1,0,0,38,0,33,80945,0,0,40
865,2,9,0,5,0,0,1,38,0,24,309055,0,0,15
866,2,5,0,2,0,0,0,38,0,21,62339,0,0,40
867,2,6,0,5,3,0,0,38,0,17,368700,0,0,28
868,2,9,1,8,1,0,0,38,1,39,176186,0,0,50
869,6,12,5,3,3,0,0,38,0,29,266855,0,0,40
870,2,12,1,1,1,0,0,38,1,44,48087,0,0,40
871,2,9,0,7,3,0,0,38,0,24,121313,0,0,50
872,6,13,1,5,1,0,0,38,1,71,143437,10605,0,40
873,6,12,1,5,1,2,0,2,1,51,160724,0,2415,40
874,2,2,4,4,4,1,0,38,0,55,282753,0,0,25
875,2,12,1,1,1,0,0,38,1,41,194636,0,0,60
876,2,8,0,2,4,1,1,38,0,23,153044,0,0,7
877,2,11,4,0,4,0,1,38,0,38,411797,0,0,40
878,2,8,1,7,1,0,0,38,1,39,117683,0,0,40
879,2,8,0,0,0,0,1,38,0,19,376540,0,0,30
880,2,4,4,9,0,0,1,38,0,49,72393,0,0,40
881,2,12,1,0,5,0,0,29,1,32,270335,0,0,40
882,2,8,1,6,1,0,0,38,0,27,96226,0,0,70
883,2,12,1,5,1,0,0,38,1,38,95336,0,0,50
884,2,9,1,6,2,0,1,38,0,33,258498,0,0,60
885,6,9,1,9,1,0,0,38,0,63,149698,0,0,15
886,2,12,0,1,3,0,0,38,0,23,205865,0,0,28
887,7,9,1,6,1,0,0,8,0,33,155781,0,0,60
888,6,8,1,5,1,1,0,38,0,54,406468,0,0,40
889,2,11,4,10,0,0,1,38,0,29,177119,2174,0,45
890,5,9,4,12,4,1,1,38,0,48,144397,0,0,30
891,6,12,0,1,0,0,0,38,0,35,372525,0,0,40
892,2,11,1,0,2,2,1,18,0,28,164170,0,0,40
